X,data1,data1l,data1u,data2,data2l,data2u,data3,data3l,data3u,data4,data4l,data4u,data5,data5l,data5u,data6,data6l,data6u,data7,data7l,data7u,data8,data8l,data8u,data9,data9l,data9u,data10,data10l,data10u,data11,data11l,data11u,data12,data12l,data12u
43.0,0.0010205574817126698,-0.4305395123000094,0.4018696216213167,1.0613758699940894,0.6383250145139692,1.5154185168957186,2.0548767642601837,1.7091391179993245,2.3899485161815477,3.355566685229836,3.1997678054789658,3.528620026877251,0.10060976421326881,-0.24786210006844386,0.39955959974681554,1.1392311474248507,0.8461792065608352,1.3853314534531758,2.0840428325271145,1.9513092597063784,2.2463410108973783,2.975613633562965,2.6116426207184005,3.396084831491036,0.09084797901470351,-0.0983794647878651,0.27268352234656934,1.0245026071009427,0.8230208555194183,1.2404622227964266,2.003222629867298,1.6165975988634176,2.425756179593373,2.9737288822007595,2.601750165986623,3.410950730850402
44.0,0.040563999395765965,-0.30430686307654686,0.4466402794103964,1.0455188200979197,0.6326818564864839,1.5327368149141811,2.0518851755181537,1.7076729630598986,2.397099778472252,3.35821294225881,3.161199783590576,3.4723477010832005,0.05013342842608303,-0.29086882725564395,0.33477873025358645,1.1383872732705007,0.9036901073634181,1.3791328810532824,2.073546222059936,1.9571818765342355,2.2257505703393994,2.9952940561366765,2.6506282344901986,3.3327026222779876,0.07111536631725396,-0.1090335774912278,0.27333824112220373,1.0041917233734141,0.8292494298071614,1.2172876072656194,2.0377199711923457,1.660439035976808,2.4090103793670155,2.9999108900788234,2.542892545156978,3.399935728956604
45.0,-0.012814334184167385,-0.43564913581780995,0.4191189157020639,1.09197264681595,0.6235871734554918,1.5339818984871911,2.0786876778697247,1.7256159322539777,2.379829312811495,3.368162150418833,3.2291453412335156,3.497127307728511,0.09032221240720065,-0.21700926614060803,0.38009918194242365,1.1167355468088909,0.9070977652800338,1.4151417945569087,2.072604725359041,1.8747168370037062,2.2785901931938333,2.9790195014296716,2.567910196568766,3.3436281889952477,0.14104831937277587,0.019346308754055658,0.2730754862216564,0.9872160470289774,0.8128966535717852,1.1789243416022743,2.0260847270346503,1.6631741568403386,2.3804551012945767,3.0070323147233107,2.6403204114299337,3.4293250497572743
46.0,0.01855747786722703,-0.3635450994853878,0.3656486931238486,1.0852012952246917,0.6035667829284208,1.523085995200443,2.0256001647291924,1.7434589527179833,2.3797333450461333,3.3398506599809794,3.1331891552415003,3.5063012991150027,0.09835916797368832,-0.22167881428412767,0.37030171644278664,1.0750723585866973,0.7797821462565541,1.344247745304251,2.085456988510824,1.9781135948831774,2.2082512808703547,3.0258983435090805,2.6269186756313716,3.4449842759446425,0.06829516259701915,-0.0941159066478918,0.255618666227729,1.0161845539208814,0.8663540725666002,1.1853125383252308,2.025420101840979,1.6439609004224485,2.439159602422738,3.0036934950944296,2.55977936116523,3.427529830193571
47.0,-0.024869779029467076,-0.44841435117276973,0.3991932149818654,1.0222128696693953,0.5572095763874327,1.4500870068948322,2.078766984612867,1.7355323558678155,2.3472619959961447,3.3097382433299813,3.186084962537693,3.483196531104545,0.07817904013173034,-0.27214475325581006,0.41743041437338074,1.0889124030417707,0.8267665552643736,1.3523562999047951,2.080352256550945,1.938746356661746,2.25037825663229,3.007358744583348,2.652984647297867,3.3638005158841673,0.13223549683076372,-0.043136533863649906,0.26411956993564156,1.0252724385643108,0.839313377680699,1.2352387012337238,1.9712545313387568,1.520842426678707,2.37674847719189,2.973508446418295,2.5151772808781443,3.419944454930329
48.0,0.034742783433697695,-0.3068168462625239,0.41348843504581395,1.0560554415548191,0.6219498744128575,1.4764161142926602,2.080720619556512,1.7652622209066486,2.412408651922919,3.3792104665256555,3.1898246713220137,3.4998994286051044,0.03948253400571332,-0.25725858638042903,0.40887500230075013,1.0855800827010544,0.876726746597165,1.38471331444944,2.1271341431014026,2.004947300241095,2.2535804155689214,3.021684575594277,2.6406012879862155,3.4279686055620155,0.09204680988850392,-0.10449154939230235,0.2902820434722258,1.0320597446351214,0.8797268641693045,1.1781341684669853,1.9722697518574752,1.5521275222166533,2.353428769936068,2.990474881288223,2.6145890415562074,3.4428170271465266
49.0,0.03083599522750788,-0.3462327941638116,0.40395473045307073,1.0634143683681838,0.608618743773912,1.5257144173168902,2.0146300694271595,1.713565717391878,2.313208478747764,3.340032503591371,3.225546312138233,3.5161378372880314,0.05669304721372093,-0.22775251475318198,0.33627665505192905,1.13825331266987,0.8562006847016401,1.382908251757598,2.0986986640167915,1.9454944341980296,2.2470505449435016,3.023173495478009,2.693585580812896,3.3805831345847412,0.13153565230436276,-0.022711262815568678,0.3038737868777691,0.966664783001517,0.7734390045658279,1.1376682147938026,2.0252420765119594,1.6153066805437977,2.426897490393057,3.046153093776907,2.6160798624350123,3.4595421122540415
50.0,-0.013231859070275262,-0.36165903640233166,0.42673499166621554,1.0175481272203477,0.5639834643805821,1.441240142874984,2.0083716662859534,1.6664653673085197,2.339710469884512,3.3538547637862433,3.217755151279926,3.5504444247751206,0.0786861293569649,-0.2886381070066256,0.36563364253288205,1.1015816209328986,0.8649713229808643,1.3746603356907943,2.118389562350833,1.921201084494728,2.299638084963319,2.9733433211270124,2.5605459259507226,3.343816505671256,0.08345795383004426,-0.1302607949867142,0.264401075631421,0.9631149722020655,0.734124823918895,1.1362480923555662,2.0017321371912384,1.5707938392560745,2.3581636341160532,3.0429669402173816,2.602497347326106,3.423240593651486
51.0,0.03750040326089819,-0.368325227988258,0.45618362708402843,1.0305857142318173,0.5397056904120213,1.5140366817684887,2.030110458956871,1.6771201396385076,2.323722336134443,3.333365623911433,3.1338427473282473,3.4745115326547924,0.0707692846708381,-0.2869549642987306,0.4213624813874363,1.1243527496770829,0.8246932170452272,1.345666547529949,2.055253773949605,1.8780113942007683,2.2114745246589687,3.002423494545736,2.65187567452639,3.3486724141926087,0.11003951594605504,-0.05476078736053955,0.27007190824388594,0.9832992086765423,0.8077461142924841,1.1302070083301097,2.0310609620185325,1.6157438937394442,2.4247012778544272,2.980351384458499,2.5255405550001413,3.3925556542990347
52.0,-0.028158056490686943,-0.39610713996613506,0.36095963100276424,1.0618480385408988,0.6258572018729633,1.4861362935784763,2.0378552977321354,1.737133210753275,2.3273092959633734,3.3529242235169114,3.2054461773836165,3.5175248475330987,0.07993496851980089,-0.2779073303549354,0.4139973789720538,1.1336099038822365,0.8306896131424015,1.421456416881823,2.049106051415308,1.9065839338368626,2.1916807132288985,3.023614432949353,2.6645310943233596,3.440068500271004,0.08461793156071648,-0.04415586219179479,0.25292564930904415,0.9878425254020133,0.8416121055529244,1.159172762394706,1.993254714438982,1.5959253519193872,2.40186291742262,2.9736503811790027,2.529673737119989,3.4332278688280087
53.0,-0.006168334884474619,-0.4169977155659456,0.3766586783734959,1.075700389003808,0.661998708324841,1.5402597675986893,2.0825708559225347,1.7986136890339455,2.4136629058256314,3.329108952284299,3.1233934568262542,3.53218842592878,0.05619203871746723,-0.2619487015601797,0.42139553396617435,1.0907842238576755,0.8260613341393365,1.328057626113753,2.1113330947125357,1.9861629830517413,2.3067511620953716,3.0409731202829136,2.6235940162412614,3.4626458631153527,0.08082427287580442,-0.08293148332248974,0.21871890758680895,0.9829239043150252,0.7526630130903419,1.150693713024135,2.013443369616585,1.6108859753968348,2.451836814462333,3.026338800549089,2.5917956953560517,3.415217308590842
54.0,-0.021239305109426402,-0.4561836214191278,0.4070777590932456,1.0300265053057527,0.5451098005004851,1.4840683349682924,2.0098186006458505,1.6421741175899187,2.3279880939300117,3.2904488563364893,3.0850396101220374,3.4732123710132323,0.06416581542579261,-0.20979290752155075,0.37106053610870526,1.131527664314282,0.8362850617887194,1.383796983528379,2.0783251714881303,1.9013192159929742,2.272042872549225,3.0441560326217543,2.6961874522518325,3.4366468892667323,0.10440356645968288,-0.09986525058497744,0.3065330995130182,0.9765262400635073,0.8065095602778757,1.1218708588026396,1.98441259916581,1.6286478403235654,2.4200530627652603,2.9832453368458776,2.5465422738804815,3.36655872289914
55.0,0.002571096277715959,-0.35067478756390125,0.3518167571146978,1.020913979382344,0.5342177142212906,1.4809832746426015,2.0658114323986045,1.7054164222522716,2.3530155124520507,3.328763166677479,3.1362763628359622,3.461902945625492,0.03960106074914008,-0.30511880420667103,0.3528308111505607,1.1103951198628659,0.870232011250212,1.3175996212607424,2.0861402737624575,1.925443944346518,2.2308979208452757,2.998856345257506,2.60290265290239,3.415998362865268,0.11339953080288598,-0.02556570876048217,0.25821366512548405,0.983854922877132,0.8028676281755118,1.1296885440810114,1.9949918551608603,1.5697066948264407,2.4256358152015576,2.9927210555702017,2.5552425798045433,3.4264181102237337
56.0,0.030064458858069527,-0.39697754429750026,0.4414705081649485,1.0666872470732482,0.6646372721006921,1.5534523401087985,2.0405705846553546,1.7431104584512078,2.397664088869128,3.288101634835485,3.136023543760837,3.4972184484875015,0.02487565132681764,-0.32456364864996845,0.323939417977217,1.1027529408839283,0.8708287988611085,1.3218993883213193,2.062692402242491,1.884158663160506,2.1786634439694414,3.014121872738321,2.680287256097711,3.3793954622185955,0.06139077981030739,-0.09101403557388849,0.2417868372728845,1.0198030722459341,0.8014445724169186,1.2473607439820247,2.0026799356875964,1.616037060432458,2.4458017030881267,3.048591761829585,2.6798133770413495,3.4973101788300878
57.0,-0.015367137111709707,-0.361877725887236,0.4041124988742973,1.046920045691566,0.6298742271352511,1.4611423063108737,2.0121830293893113,1.6622655873668017,2.36889770681059,3.3371318409946094,3.1388374444988454,3.4838068915430136,0.06439612547303511,-0.3025404675166572,0.41525855891871954,1.088875016413334,0.8113990210034241,1.3747706596592497,2.074359721810298,1.9633694510848496,2.21515110127068,3.0425199661116227,2.65698502526862,3.47051841153892,0.05561686602500679,-0.1622925396236813,0.24429866428507566,0.9900114358219676,0.7881633392430216,1.127892956890406,1.9767122455839623,1.5424722789980359,2.36944300138717,3.0390984564402883,2.6456530000697667,3.41829720203662
58.0,-0.029825960091377827,-0.40846718453795916,0.390657851495726,1.0374564480909647,0.5766046672586521,1.4496614181508776,2.030361719102482,1.7529163856583003,2.3537945708279735,3.3227631877888766,3.1645852079438286,3.517650978023936,0.007935303407748277,-0.2660662666569648,0.2971104490234688,1.0866972458916428,0.8263529819666028,1.3587339847289739,2.0491827379312455,1.9253639333980395,2.1743492522060435,2.9712064481917078,2.565878094150351,3.383080777943545,0.0666767204940461,-0.06082245263674088,0.21641126693766372,1.0081888098205278,0.8306489319667599,1.1515825894337932,1.9935792384433986,1.601385397299138,2.38940660357083,2.9806519702660177,2.535468813601182,3.4116024126084477
59.0,-0.001785264404977136,-0.3853268441383272,0.3710075816844985,1.0190580986897082,0.5429501676538578,1.4284717362956054,2.030853842464156,1.6711232404962473,2.3699394564404046,3.340579780121194,3.215495014460465,3.4982990738457094,0.0695352776656305,-0.2821694022925681,0.3779388804884803,1.0758039558363444,0.8688754410749522,1.2807554177421052,2.1167967586494725,1.978304686364303,2.297788725728947,3.0454898392786767,2.660514693838943,3.4462964482070326,0.0582165858658135,-0.09582818784705507,0.19042918789311325,1.005305151659113,0.7880045847959696,1.232989135506856,1.991033281591841,1.5719419934111545,2.3428753173887884,2.997767253264846,2.5643100582609035,3.4527857255979564
60.0,-0.01842315389304687,-0.4078722821918857,0.40180493799705097,1.003642759661353,0.5457500935149314,1.4085100772255414,2.0191970409754454,1.673255806226402,2.3328117257033423,3.312913130711568,3.115249747667484,3.5043574330840834,0.006554160170748065,-0.2975491661283338,0.3429174780454798,1.0708005059383072,0.8314688147244265,1.3514345894237714,2.080371336107513,1.927212924311079,2.2507320691660198,3.003588842122206,2.575813033169727,3.3387428867149653,0.06483736036893131,-0.09925653262823977,0.20088838567292083,1.0264407410251783,0.8705927496226759,1.2524792489300758,1.9817475922048673,1.5872122356424716,2.378403736009262,3.0004171455989788,2.5455903739951395,3.416433896016716
61.0,-0.027192186409805197,-0.46540259221890207,0.3359048313932537,0.9985512673796305,0.5821689322946081,1.4491977852123712,2.0226117947115267,1.734449472012931,2.3712321423711566,3.277862906921838,3.083770690327482,3.482422720487079,0.05449934113893084,-0.2825831443657283,0.4162612690764417,1.0859472291415366,0.8806248151501368,1.35308720041821,2.0432696979876916,1.8798203538378067,2.200288780753199,3.034972315846019,2.6475748639696883,3.453394755645496,0.11818097440295092,-0.05010575992426494,0.252590452489524,1.014441473505811,0.8652664370674918,1.178988257923184,2.0231567228836833,1.6566905384045412,2.4249886047277673,2.972384006267163,2.528591784164629,3.4205330103099096
62.0,0.011832103293161977,-0.40630118913251323,0.38862707195711127,1.0428319860607365,0.6338444130621499,1.4566285167283302,2.0320285354680836,1.7339837995457708,2.383890171318729,3.301752711617729,3.1757286214203324,3.5044925911610565,0.051931758194020086,-0.3085477855400942,0.4036382339477426,1.0784381503888683,0.843074248995304,1.3776955885947206,2.102485918583092,1.9397717769913805,2.2106281110209878,2.980277087767864,2.6099192750037794,3.3919545875247143,0.11576822288811153,-0.05923040089132883,0.28367675279613425,1.0268352842572233,0.8306371376120883,1.168120061394322,2.0108725840540336,1.608029232229136,2.4173131550397007,3.006610370342921,2.5817395250716713,3.434692780171182
63.0,-0.0108350301328288,-0.3822849400202473,0.37147395470310157,1.0110609423902794,0.5632402635113944,1.489001150871995,2.0748081639954457,1.7467766672888025,2.4197001451463755,3.316321207483804,3.117201009633792,3.509248999701397,0.012037290948354956,-0.2835480336481422,0.29095706666414245,1.065540515545356,0.8143127646995854,1.36304388726162,2.06779072931312,1.9069944210030019,2.270904696666017,3.041551204474724,2.6836357397786994,3.4041918370156243,0.09166094095174684,-0.09699940212418179,0.246174992499607,1.0052842206195116,0.8360708739899436,1.197156083888236,1.996947726756802,1.5495405326125604,2.4432419177929523,2.98260491609137,2.569602923047917,3.409039991781992
64.0,0.018898134998702073,-0.3486497171668703,0.4136033069772109,1.0731746929689412,0.5944002368306734,1.4726591614959958,2.0339472787973163,1.729895501151634,2.3267381739480046,3.308991441578021,3.14462759011548,3.4537562208201975,0.05023112544790808,-0.3195352106387461,0.40706258902447484,1.0492214177809303,0.8085674587586009,1.2958585986908397,2.0832526261509696,1.92013624992765,2.191104122260783,3.0284799562668443,2.6368142491046016,3.40474874006082,0.11374316292975159,-0.04551063538511915,0.2486814643594476,0.9649968930149055,0.7805063248448528,1.1398124520863575,2.008156389872739,1.632638721940797,2.367304128607494,3.032496412892569,2.6620454240742255,3.405685700788558
65.0,-0.019025758250705734,-0.4459019522851299,0.3327997819188424,1.0031112797270172,0.584181146147438,1.4377953923728697,2.0726784986954425,1.730579105878154,2.343603355937784,3.2769458126248088,3.090119190621425,3.480676325223355,0.06276516248569675,-0.2114432207840879,0.41232124318483687,1.1199896975688468,0.8631165601115887,1.3355625550045032,2.044096085997881,1.8958437815679317,2.2033457800245886,3.0186037637515963,2.6182643824717644,3.3545477776750308,0.06367121364413153,-0.05993313436069986,0.27312296383723333,0.9900277530533359,0.7838962161944611,1.2162392937191584,1.9979557157726748,1.6279126922273948,2.3799376342092664,3.037949298583033,2.634900203078381,3.4202490525033897
66.0,0.040261430729983005,-0.3884334601592784,0.42152038440940603,1.0300813584772655,0.6253446735176205,1.474625171088489,1.9985567905102388,1.6708444923532964,2.3328581095619128,3.2995702576653683,3.1602851094332363,3.4273717812267424,0.044321906227988185,-0.23757316647344742,0.3618188571035308,1.086786494033092,0.8793801570893061,1.3331973541472903,2.0622676765312824,1.927881649534003,2.2119368561007358,2.9800663004141015,2.6109557171976787,3.338282347064881,0.046848410020576506,-0.10717867552473663,0.19268984117453897,0.9830286777886236,0.8048149655532078,1.1268680523318015,1.9886720489873067,1.553433419055648,2.382191606719776,3.016457642878547,2.560595811455522,3.400114650813882
67.0,-0.006014777328053021,-0.3976496014979099,0.3345794652981317,1.0249073570910217,0.5725794420393246,1.4437836026310706,2.0008660631416424,1.7116871866623002,2.3104678438125283,3.3195999414657766,3.1855862469314453,3.4580869852802105,0.054590196843025914,-0.263901091397379,0.38039137019293257,1.0667186314315396,0.7673683251549996,1.3108591051550302,2.0695886014729923,1.9112709052676882,2.2022827698079213,3.001140562306388,2.5777743627399725,3.369049552057995,0.06765325720665022,-0.05462781320259186,0.18784198149155398,0.9775929332647345,0.7526097245130301,1.1864204514445218,1.9797549298618489,1.590810471073341,2.413381485265765,2.9844694126153977,2.6201603786215,3.381316968635386
68.0,-0.02689553429414857,-0.4018892810058735,0.3881067119560837,1.0113580874406214,0.5949529571547293,1.444172124864717,1.9972812966141433,1.6677943344032027,2.355183392348077,3.297253519575663,3.0999546919327288,3.4743563881349866,0.05681056120200681,-0.2855080345808072,0.3715553990967716,1.1059712134010788,0.8804014084541607,1.3604322191491365,2.068682310043736,1.9499915165990296,2.2641867613125575,3.0127967054375855,2.6157003892729573,3.3789680550093193,0.10786814600040356,-0.0623771270980244,0.2595272041638417,1.0129108199241996,0.8671985802240578,1.1464001052144355,2.0179475769290325,1.6159474065646342,2.4341863039068263,3.0082101134604176,2.552113381226448,3.3806520866114416
69.0,0.014886107772354388,-0.42516980065922977,0.44063787261127246,1.0521296690802782,0.6481638815594846,1.47163222810549,2.047825456291763,1.7779435365543288,2.402286220268977,3.269595172699224,3.0971062467411983,3.456880830875585,0.01595682964035894,-0.34711607771826686,0.2919265766004284,1.0766463853088561,0.8637752458037898,1.3060324871403703,2.0936574957136598,1.9122256166195855,2.234468287876026,2.9979653141468328,2.608688424625788,3.403403325768284,0.03888521576210219,-0.16818400315409057,0.18481810347894312,1.0271658737211609,0.8122590895805373,1.1789370059427187,1.9630092128393184,1.5558943338602396,2.394401013168941,3.000121327818458,2.631076145531003,3.3792698704961834
70.0,0.03862639670487371,-0.3335321314473887,0.3930837382323859,1.0431982959373904,0.568648420660897,1.4686045220432296,2.011676795622077,1.7320260028692296,2.333528016244144,3.310864214313828,3.183626121600797,3.4283653887855485,0.07299944718395387,-0.28215121169955115,0.37545115366342974,1.1035156668040529,0.8384510588681389,1.3405975741710123,2.0669366101419033,1.865138295642627,2.229952105614712,3.037111565941009,2.6798288352727684,3.4548931763524315,0.10577566393193097,-0.022800414020934467,0.2655344790571991,1.0228221350131335,0.812920363942829,1.1838808353740895,1.9700178811964788,1.560940613881255,2.331177910087559,3.0402035722901197,2.6039808121051817,3.4816341340852044
71.0,-0.00041545376001499504,-0.35925086526816363,0.41052729678215716,1.0492511582540665,0.5699050821739076,1.5391616797992922,2.039693914798687,1.7550971218654785,2.345914341086781,3.3020543071757604,3.1529997523984234,3.441408270530146,0.024477582373215564,-0.3429972659143782,0.38620954901989124,1.048822787619633,0.7772592871305208,1.2596842587613775,2.05069056729968,1.9387761764375004,2.1702515695250253,3.0096220443060506,2.5829523787606026,3.380005829706047,0.07156535415060293,-0.08926567627680058,0.21538392051688687,0.9853411779796828,0.8425315015687489,1.1327897446641673,2.0072274725163015,1.575607709560012,2.3912607085203743,3.0408091970594815,2.668168135209368,3.4267595714202352
72.0,0.040625532151657893,-0.38794845359424146,0.46330001460661413,0.9973190873845221,0.560262116802332,1.4362600394878713,2.0567449606455503,1.752901178221066,2.3965199259606287,3.30214651584397,3.1037753878696575,3.4515173833621136,0.04439184084929531,-0.2701675372216707,0.37467918378400644,1.0463097907252465,0.8097631725394765,1.3260094566628133,2.0471479944458304,1.8624105382175322,2.158896633055274,2.9725647945361797,2.619997601327313,3.3172076673012727,0.0936961534475261,-0.11776606717819349,0.2476589046609908,0.9971398826032448,0.8110102043059407,1.207642758785489,1.9849386757002914,1.5932305203747823,2.3376542807563188,3.009273081260888,2.6179753821759966,3.374817293766904
73.0,0.0041572784687186875,-0.4176404349578991,0.44290428437139046,1.0184323060594398,0.5918012545702447,1.4542422156578785,2.019208858506055,1.7495418734494101,2.3586218392798384,3.2402115544517716,3.080915650128191,3.4374037530400297,0.005388280777225807,-0.30566677255250696,0.28562998412336077,1.0525294055564145,0.7565250664718774,1.2849229567605334,2.049599833042795,1.9207118018088223,2.240127116287369,3.035353011945188,2.6576806108347024,3.4542597974625204,0.0755229552230137,-0.12766320020302271,0.2513103336561798,0.9843633932992555,0.7749626412451487,1.1327280586258515,1.984735700765177,1.5831783318379777,2.428009188558823,2.986675548729951,2.5963806176124193,3.3633222083087073
74.0,-0.001905538612115825,-0.4092586527847434,0.4230376912402492,1.0313318648209178,0.6063963604048555,1.4896727255367017,2.0118782109042797,1.6504114473153688,2.348582511440624,3.252906411559652,3.1067535758462466,3.365565693464595,0.07629987352101603,-0.2530686498369269,0.40186747827344055,1.1015980585849372,0.8816864657827224,1.3741391771740354,2.0620448953331754,1.921899017722563,2.181436558105451,2.9901201688642325,2.6158452043287683,3.332794787848752,0.039803884313424416,-0.15418274050152803,0.16669786935660047,0.9901221993087498,0.817636346123608,1.1672026692470587,2.0232108636271913,1.6640047752852252,2.446041385680356,2.9856585769723893,2.590481636997847,3.3700333455152816
75.0,0.013606888327411127,-0.42279864846587645,0.39658171048730484,1.0234286661650955,0.5901081081098938,1.4870662673123127,2.0498286691467094,1.7574017623769402,2.402547085803286,3.2908681399311908,3.1443052072906212,3.492335244097562,0.04838778765580285,-0.291230624173835,0.38065441558379753,1.0930447845269329,0.8713856711292435,1.3251764077417434,2.0446938836475335,1.9348353239721434,2.1647239795661783,2.9788344547200976,2.603503930795348,3.367974627731775,0.09053229325542606,-0.10068602807145949,0.21751493136436773,0.9967177769762111,0.8171915267217706,1.1406578244693308,2.0409983808708807,1.6024180863832354,2.4279393032067267,2.9812592895709504,2.5357190300541483,3.356345004650408
76.0,0.04351411083128236,-0.3896215205056519,0.4820471552977404,0.9920989521515491,0.5371847723675562,1.4553500221166842,2.0294510191070496,1.7339111528400009,2.3556588888540753,3.247700864954421,3.052768898578858,3.3936414669534165,0.03248296320443388,-0.3282286664415115,0.38403034032069605,1.0572367606002042,0.7684145726211498,1.3458317478371828,2.025335188727781,1.821921866918693,2.1975238714487992,3.0164359692709533,2.652047741530954,3.3965204772349047,0.04130453786050525,-0.07962293675466378,0.18694696216286236,1.0398822406443509,0.8343270721571007,1.248489630786331,2.004196140929736,1.5859709986588837,2.405605251743924,3.0011934639754387,2.6234382083313394,3.394007724318744
77.0,0.03974126350912699,-0.3756477604365408,0.4777038776098549,1.003942609641322,0.5539371863577076,1.40964192183609,2.002910026088728,1.6968697822956595,2.3229903852952916,3.2297102820926544,3.071812833186509,3.4038351836191048,0.040327307676201275,-0.2892985490291484,0.3689093980365971,1.1048167759459564,0.8554446168738035,1.333100150897574,2.038123922012308,1.8754096193558711,2.1661188331287553,3.029543602798687,2.629943742649846,3.397848873821096,0.10598219340856291,-0.05774927979517114,0.27021181811839273,0.9671846683571031,0.7500232066494782,1.1653176314414984,1.9618047530111835,1.5775097208373732,2.31370184534939,3.023265794397063,2.5764639029529346,3.4125535501668973
78.0,0.0005514320093586897,-0.42608288256090143,0.391483303544909,1.0636050492319546,0.6308467156423184,1.5190187226077903,1.9975732327868763,1.635023349991489,2.3177400573701594,3.276610537741443,3.0693076413158042,3.482654162616444,-0.0032761431125719193,-0.36429645219927775,0.2872817506610847,1.0981240260379037,0.8376869370323735,1.3146431627913608,2.067778852468059,1.953115967126466,2.2523709247548833,2.988033481346187,2.5782239976337613,3.33087117551674,0.07061362954890721,-0.13848963932450314,0.24347162701093844,0.9934048016239729,0.8230385631376232,1.1293108770243778,2.009674081260975,1.6410083344478175,2.4389475441407704,2.96805401688846,2.5708848179064696,3.405965244902352
79.0,0.02429073093463859,-0.34098811671306456,0.4401995584085215,1.000602648075117,0.5396371346789322,1.4714184235372811,2.049165428613309,1.7455074844759624,2.4065395056377867,3.28406298332013,3.140375422077806,3.4026903839620353,0.013279148068853198,-0.29871220264436527,0.3806955060434659,1.0595243867774171,0.7782866406740226,1.3420838379912812,2.0425256667722262,1.9038653611999843,2.156496195288391,3.0037063889866404,2.6618349243347317,3.3931883757919286,0.08062085681741818,-0.11175626922964113,0.23118884872787662,1.033959173684956,0.8192416851025586,1.1829298887712494,2.021995833000057,1.6181640114145286,2.4647309232857393,3.0223069823320228,2.6554858862857724,3.4231529344205676
80.0,0.003393278268256781,-0.3512955510373388,0.4353412186510655,1.0553661328762942,0.5905659732091817,1.5321463849630057,2.0586490422046335,1.7470597453616308,2.3638001667699395,3.2696704497021134,3.0815548706330387,3.4366633413012035,0.07158430964925638,-0.27597504798402744,0.3716343126997398,1.0756685335185496,0.8236579692972823,1.302936351813634,2.04680063142934,1.8425677826902584,2.1564235729089,3.042063594383665,2.7096685308061628,3.4628450032735323,0.02948527713131304,-0.1258644642830945,0.1525234219930484,1.0069479603252571,0.7947087337487528,1.2004276026826837,1.9760010620129285,1.6076035753973519,2.3526449816404043,2.9904411674140943,2.542959099222469,3.4258905716858434
81.0,0.005873803873311536,-0.40169655467367443,0.3940526846856792,1.0525882562611206,0.5995369459912505,1.5086650969274225,2.0606783144106413,1.7623515759378534,2.4133459116142246,3.2441585175549252,3.1031204221336903,3.3788478129120643,-0.00035993460579963193,-0.37059019440759805,0.34259997285172067,1.1056876299492981,0.8121831029713884,1.3276029298348968,2.0403259719520253,1.9278171040786127,2.184758649168155,2.9998943000859195,2.627125720147176,3.35236245725362,0.0386491056450139,-0.1375662966686027,0.24735748786130005,0.9893672552271376,0.8464991285262453,1.162623718432575,1.9808937531804425,1.593413557905594,2.401988191665924,2.99395692029981,2.55757614569921,3.4251726717996798
82.0,0.026323282904270138,-0.3857027443766975,0.45326608062947105,1.0177461813856028,0.5817932744080487,1.4280269026814252,2.029898688749755,1.6637981740220327,2.348863656348116,3.2596282568945107,3.0703768305447627,3.442320551647984,0.004053473987291327,-0.2742470106140243,0.3432495328004244,1.082644322105542,0.8557953206359727,1.344198634557167,2.026780789541161,1.828485436877089,2.2199815676434307,2.994296665920558,2.5660264111884463,3.4173285888823006,0.09242200227674116,-0.08965164572054021,0.2410898344703596,1.021203882464768,0.8233142574103172,1.1824208876822533,1.9781027407053668,1.5722337215526454,2.380267900395155,3.0449199896904116,2.6405381981848084,3.438253286598777
83.0,-0.0034333781883547645,-0.36070284468207436,0.4072876520333249,1.0234204386887356,0.5638067450224555,1.42901788655078,2.0010187584620316,1.6960570247527635,2.278028664761507,3.2148756171611352,3.1006482733612386,3.409124996282426,0.03813451425734661,-0.3030134035655312,0.4008857032108421,1.041216781370016,0.787803471270939,1.2519222823312,2.032882771139777,1.8984269841226304,2.152833904927692,3.008403720313677,2.613392087691822,3.3890374135176566,0.0310547578057494,-0.17546587956664977,0.20127419422905984,1.0391169820921349,0.825733644374965,1.233088311023556,2.0241329899890195,1.6242286879240186,2.4417325909480088,2.9797211620306445,2.5546616065011056,3.3643330190162053
84.0,0.0220886069542937,-0.3580312939716863,0.39204520616724187,1.0516422947572388,0.5952286009634611,1.4811710795401871,2.0064541091973296,1.7296243558758233,2.3198283191511324,3.2565058893752847,3.13105624506696,3.3935983799195037,0.053787699558810326,-0.30695180045794346,0.4007138979487863,1.0725621614456202,0.8511127678443435,1.3328723199701993,2.0382349442075105,1.9239414919804319,2.145268580632313,3.0208564797820667,2.6315723250872547,3.4202764829474224,0.02914712664302828,-0.14587349531747995,0.1589642811021864,1.020623669198204,0.8059134196810663,1.2400573717887458,2.035855479452396,1.6294693093763395,2.4440278997484106,3.0249652432754464,2.5975731290469857,3.481169011094869
85.0,0.02015907313255335,-0.41143067710454456,0.43748847374639305,1.0398304214160852,0.6085746202056519,1.529809717835048,2.0243505559514277,1.690076305304977,2.321946206938558,3.2784063513826163,3.140013114577497,3.476863354661727,0.059691656395181356,-0.3001809481679967,0.3688856666033536,1.095262548319518,0.8670108552287572,1.3015579124470236,2.084462015922048,1.9154926930833744,2.239175320443098,3.015670956858248,2.6426622811787883,3.395697787238917,0.03211626786786446,-0.17347546478608986,0.16655425348536465,1.0335055213192483,0.8606841612896043,1.2114686300377704,2.0255425589242293,1.5747729098014078,2.428988999428687,2.995989907294544,2.5963345340657966,3.421487986651979
